ponto_id,lat_pred,lon_pred
0.0,-8.055528189394101,-34.951870762321896
3.0,-8.055528189394101,-34.951870762321896
8.0,-8.05566083385406,-34.95204217922089
10.0,-8.055528189394101,-34.951870762321896
12.0,-8.055528189394101,-34.951870762321896
14.0,-8.055528189394101,-34.951870762321896
17.0,-8.055528189394101,-34.951870762321896
19.0,-8.055528189394101,-34.951870762321896
23.0,-8.055528189394101,-34.951870762321896
29.0,-8.055528189394101,-34.951870762321896
30.0,-8.055643446063122,-34.952019708917916
31.0,-8.055528189394101,-34.951870762321896
33.0,-8.055528189394101,-34.951870762321896
36.0,-8.055528189394101,-34.951870762321896
37.0,-8.055528189394101,-34.951870762321896
39.0,-8.055528189394101,-34.951870762321896
41.0,-8.055528189394101,-34.951870762321896
46.0,-8.055528189394101,-34.951870762321896
47.0,-8.055528189394101,-34.951870762321896
48.0,-8.055528189394101,-34.951870762321896
50.0,-8.055528189394101,-34.951870762321896
56.0,-8.055528189394101,-34.951870762321896
58.0,-8.055528189394101,-34.951870762321896
59.0,-8.055528189394101,-34.951870762321896
61.0,-8.055528189394101,-34.951870762321896
65.0,-8.055528189394101,-34.951870762321896
68.0,-8.055528189394101,-34.951870762321896
69.0,-8.055528189394101,-34.951870762321896
70.0,-8.055528189394101,-34.951870762321896
73.0,-8.055576362419245,-34.951933016490585
76.0,-8.055576362419245,-34.951933016490585
79.0,-8.055576362419245,-34.951933016490585
80.0,-8.055576362419245,-34.951933016490585
81.0,-8.055576362419245,-34.951933016490585
87.0,-8.055576362419245,-34.951933016490585
88.0,-8.055576362419245,-34.951933016490585
91.0,-8.055576362419245,-34.951933016490585
92.0,-8.055576362419245,-34.951933016490585
93.0,-8.055576362419245,-34.951933016490585
95.0,-8.055576362419245,-34.951933016490585
96.0,-8.055576362419245,-34.951933016490585
99.0,-8.055590440634438,-34.95195120981726
100.0,-8.055590440634438,-34.95195120981726
101.0,-8.055576362419245,-34.951933016490585
102.0,-8.055576362419245,-34.951933016490585
103.0,-8.055576362419245,-34.951933016490585
104.0,-8.055576362419245,-34.951933016490585
106.0,-8.055576362419245,-34.951933016490585
107.0,-8.055576362419245,-34.951933016490585
108.0,-8.055576362419245,-34.951933016490585
111.0,-8.055576362419245,-34.951933016490585
118.0,-8.055577594369074,-34.95193460854365
119.0,-8.055551087404911,-34.951900353501266
122.0,-8.055551087404911,-34.951900353501266
131.0,-8.055551087404911,-34.951900353501266
132.0,-8.055551087404911,-34.951900353501266
135.0,-8.055551087404911,-34.951900353501266
144.0,-8.055551087404911,-34.951900353501266
149.0,-8.055551087404911,-34.951900353501266
151.0,-8.055551087404911,-34.951900353501266
157.0,-8.055579130788374,-34.951936594063675
164.0,-8.055579130788374,-34.951936594063675
167.0,-8.055579130788374,-34.951936594063675
168.0,-8.055579130788374,-34.951936594063675
