ponto_id,lat_pred,lon_pred
0.0,-8.056020429833827,-34.952121134730746
3.0,-8.056020429833827,-34.952121134730746
8.0,-8.055799069036455,-34.951835069398996
10.0,-8.056020429833827,-34.952121134730746
12.0,-8.056020429833827,-34.952121134730746
14.0,-8.056020429833827,-34.952121134730746
17.0,-8.056020429833827,-34.952121134730746
19.0,-8.056020429833827,-34.952121134730746
23.0,-8.056020429833827,-34.952121134730746
29.0,-8.056020429833827,-34.952121134730746
30.0,-8.055708421170714,-34.95171792484542
31.0,-8.056020429833827,-34.952121134730746
33.0,-8.056020429833827,-34.952121134730746
36.0,-8.056020429833827,-34.952121134730746
37.0,-8.056020429833827,-34.952121134730746
39.0,-8.056020429833827,-34.952121134730746
41.0,-8.056020429833827,-34.952121134730746
46.0,-8.056020429833827,-34.952121134730746
47.0,-8.056020429833827,-34.952121134730746
48.0,-8.056020429833827,-34.952121134730746
50.0,-8.056020429833827,-34.952121134730746
56.0,-8.056020429833827,-34.952121134730746
58.0,-8.056020429833827,-34.952121134730746
59.0,-8.056020429833827,-34.952121134730746
61.0,-8.056020429833827,-34.952121134730746
65.0,-8.056020429833827,-34.952121134730746
68.0,-8.056020429833827,-34.952121134730746
69.0,-8.056020429833827,-34.952121134730746
70.0,-8.056020429833827,-34.952121134730746
73.0,-8.055664629263715,-34.95166133241102
76.0,-8.055664629263715,-34.95166133241102
79.0,-8.055664629263715,-34.95166133241102
80.0,-8.055664629263715,-34.95166133241102
81.0,-8.055664629263715,-34.95166133241102
87.0,-8.055664629263715,-34.95166133241102
88.0,-8.055664629263715,-34.95166133241102
91.0,-8.055664629263715,-34.95166133241102
92.0,-8.055664629263715,-34.95166133241102
93.0,-8.055664629263715,-34.95166133241102
95.0,-8.055664629263715,-34.95166133241102
96.0,-8.055664629263715,-34.95166133241102
99.0,-8.055957438586535,-34.95203973092182
100.0,-8.055957438586535,-34.95203973092182
101.0,-8.055664629263715,-34.95166133241102
102.0,-8.055664629263715,-34.95166133241102
103.0,-8.055664629263715,-34.95166133241102
104.0,-8.055664629263715,-34.95166133241102
106.0,-8.055664629263715,-34.95166133241102
107.0,-8.055664629263715,-34.95166133241102
108.0,-8.055664629263715,-34.95166133241102
111.0,-8.055664629263715,-34.95166133241102
118.0,-8.055905989773729,-34.951973243441294
119.0,-8.05573592189597,-34.95175346412874
122.0,-8.05573592189597,-34.95175346412874
131.0,-8.05573592189597,-34.95175346412874
132.0,-8.05573592189597,-34.95175346412874
135.0,-8.05573592189597,-34.95175346412874
144.0,-8.05573592189597,-34.95175346412874
149.0,-8.05573592189597,-34.95175346412874
151.0,-8.05573592189597,-34.95175346412874
157.0,-8.055855488110808,-34.951907979965874
164.0,-8.055855488110808,-34.951907979965874
167.0,-8.055855488110808,-34.951907979965874
168.0,-8.055855488110808,-34.951907979965874
169.0,-8.055977433864042,-34.95206557088879
172.0,-8.055855488110808,-34.951907979965874
176.0,-8.055855488110808,-34.951907979965874
177.0,-8.055855488110808,-34.951907979965874
179.0,-8.055641415358162,-34.95163133299978
180.0,-8.056019061257532,-34.95211936611482
181.0,-8.056023823716906,-34.95212552065771
185.0,-8.055923382879326,-34.951995720612416
196.0,-8.055923382879326,-34.951995720612416
199.0,-8.055923382879326,-34.951995720612416
209.0,-8.055647880867662,-34.95163968840029
211.0,-8.055647880867662,-34.95163968840029
212.0,-8.055647880867662,-34.95163968840029
214.0,-8.055647880867662,-34.95163968840029
217.0,-8.055647880867662,-34.95163968840029
218.0,-8.055647880867662,-34.95163968840029
221.0,-8.055641415358162,-34.95163133299978
222.0,-8.055641415358162,-34.95163133299978
229.0,-8.055641415358162,-34.95163133299978
230.0,-8.055622773353283,-34.95160724187175
233.0,-8.055622773353283,-34.95160724187175
239.0,-8.055622773353283,-34.95160724187175
245.0,-8.055622773353283,-34.95160724187175
247.0,-8.055622773353283,-34.95160724187175
248.0,-8.055622773353283,-34.95160724187175
251.0,-8.055622773353283,-34.95160724187175
252.0,-8.055647855520503,-34.95163965564407
257.0,-8.055647855520503,-34.95163965564407
263.0,-8.055647855520503,-34.95163965564407
265.0,-8.055647855520503,-34.95163965564407
267.0,-8.05590421904449,-34.95197095512171
274.0,-8.055957438586535,-34.95203973092182
286.0,-8.056013329479445,-34.952111958917975
288.0,-8.056013329479445,-34.952111958917975
291.0,-8.056013329479445,-34.952111958917975
292.0,-8.056013329479445,-34.952111958917975
300.0,-8.056013329479445,-34.952111958917975
304.0,-8.055613861327878,-34.951595724830185
308.0,-8.056013329479445,-34.952111958917975
311.0,-8.056013329479445,-34.952111958917975
315.0,-8.055779989803586,-34.951810413239706
316.0,-8.055779989803586,-34.951810413239706
318.0,-8.055779989803586,-34.951810413239706
319.0,-8.055779989803586,-34.951810413239706
321.0,-8.055779989803586,-34.951810413239706
323.0,-8.055779989803586,-34.951810413239706
328.0,-8.055779989803586,-34.951810413239706
330.0,-8.055893129070496,-34.95195662350958
332.0,-8.055893129070496,-34.95195662350958
333.0,-8.055893129070496,-34.95195662350958
334.0,-8.055893129070496,-34.95195662350958
335.0,-8.055893129070496,-34.95195662350958
337.0,-8.05610067636665,-34.952224837605456
346.0,-8.05610067636665,-34.952224837605456
349.0,-8.05610067636665,-34.952224837605456
350.0,-8.05610067636665,-34.952224837605456
353.0,-8.05610067636665,-34.952224837605456
354.0,-8.05566080622832,-34.951656391889024
360.0,-8.055921088651642,-34.95199275577397
367.0,-8.055791741442171,-34.9518255999233
379.0,-8.055791741442171,-34.9518255999233
381.0,-8.056065493689523,-34.952179370908894
385.0,-8.056123173549262,-34.95225391079313
388.0,-8.056123173549262,-34.95225391079313
393.0,-8.056123173549262,-34.95225391079313
394.0,-8.056123173549262,-34.95225391079313
400.0,-8.056123173549262,-34.95225391079313
401.0,-8.056123173549262,-34.95225391079313
402.0,-8.056123173549262,-34.95225391079313
408.0,-8.056051651547541,-34.95216148266045
409.0,-8.056051651547541,-34.95216148266045
411.0,-8.056051651547541,-34.95216148266045
415.0,-8.056051651547541,-34.95216148266045
416.0,-8.056051651547541,-34.95216148266045
427.0,-8.056103026086875,-34.95222787415711
429.0,-8.056103026086875,-34.95222787415711
433.0,-8.056103026086875,-34.95222787415711
435.0,-8.056103026086875,-34.95222787415711
439.0,-8.056103026086875,-34.95222787415711
445.0,-8.056103026086875,-34.95222787415711
447.0,-8.056103026086875,-34.95222787415711
449.0,-8.056103026086875,-34.95222787415711
453.0,-8.056103026086875,-34.95222787415711
455.0,-8.056103026086875,-34.95222787415711
457.0,-8.056103026086875,-34.95222787415711
461.0,-8.056103026086875,-34.95222787415711
462.0,-8.056103026086875,-34.95222787415711
465.0,-8.055794934169063,-34.951829725895415
468.0,-8.055794934169063,-34.951829725895415
472.0,-8.055794934169063,-34.951829725895415
473.0,-8.055794934169063,-34.951829725895415
474.0,-8.055794934169063,-34.951829725895415
476.0,-8.055794934169063,-34.951829725895415
477.0,-8.055794934169063,-34.951829725895415
483.0,-8.055794934169063,-34.951829725895415
485.0,-8.055794934169063,-34.951829725895415
486.0,-8.055794934169063,-34.951829725895415
487.0,-8.055794934169063,-34.951829725895415
495.0,-8.055618275967532,-34.951601429884434
496.0,-8.055618275967532,-34.951601429884434
500.0,-8.056015273504752,-34.95211447118867
503.0,-8.056015273504752,-34.95211447118867
509.0,-8.056015273504752,-34.95211447118867
510.0,-8.056015273504752,-34.95211447118867
511.0,-8.056015273504752,-34.95211447118867
513.0,-8.056015273504752,-34.95211447118867
518.0,-8.055794739395724,-34.95182947418915
524.0,-8.055794739395724,-34.95182947418915
528.0,-8.05601896370704,-34.95211924004998
530.0,-8.05601896370704,-34.95211924004998
532.0,-8.055795747056967,-34.951830776393294
533.0,-8.055795747056967,-34.951830776393294
538.0,-8.055795747056967,-34.951830776393294
540.0,-8.055795747056967,-34.951830776393294
543.0,-8.055795747056967,-34.951830776393294
544.0,-8.055795747056967,-34.951830776393294
550.0,-8.055795747056967,-34.951830776393294
551.0,-8.055795747056967,-34.951830776393294
554.0,-8.055795747056967,-34.951830776393294
555.0,-8.055795747056967,-34.951830776393294
563.0,-8.055795747056967,-34.951830776393294
564.0,-8.055795747056967,-34.951830776393294
567.0,-8.055795747056967,-34.951830776393294
568.0,-8.055795747056967,-34.951830776393294
576.0,-8.055795747056967,-34.951830776393294
577.0,-8.056093520179111,-34.952215589639295
582.0,-8.055795747056967,-34.951830776393294
586.0,-8.055795747056967,-34.951830776393294
590.0,-8.055795747056967,-34.951830776393294
591.0,-8.055795747056967,-34.951830776393294
592.0,-8.055795747056967,-34.951830776393294
594.0,-8.055795747056967,-34.951830776393294
601.0,-8.056076290586944,-34.95219332377715
603.0,-8.055795747056967,-34.951830776393294
604.0,-8.055795747056967,-34.951830776393294
605.0,-8.055795747056967,-34.951830776393294
611.0,-8.055795747056967,-34.951830776393294
613.0,-8.055795747056967,-34.951830776393294
617.0,-8.055795747056967,-34.951830776393294
618.0,-8.055795747056967,-34.951830776393294
620.0,-8.055795747056967,-34.951830776393294
623.0,-8.055795747056967,-34.951830776393294
624.0,-8.055876574607238,-34.95193523011888
625.0,-8.055794934169063,-34.951829725895415
633.0,-8.055794934169063,-34.951829725895415
637.0,-8.055794934169063,-34.951829725895415
641.0,-8.055794934169063,-34.951829725895415
642.0,-8.056114162062899,-34.952242265217826
647.0,-8.056076406955363,-34.95219347416046
653.0,-8.056076406955363,-34.95219347416046
654.0,-8.056076406955363,-34.95219347416046
655.0,-8.056076406955363,-34.95219347416046
664.0,-8.056077748810425,-34.95219520824445
665.0,-8.056077748810425,-34.95219520824445
668.0,-8.056077748810425,-34.95219520824445
673.0,-8.056077748810425,-34.95219520824445
675.0,-8.056077748810425,-34.95219520824445
676.0,-8.056077748810425,-34.95219520824445
678.0,-8.056077748810425,-34.95219520824445
682.0,-8.056077748810425,-34.95219520824445
683.0,-8.056077748810425,-34.95219520824445
693.0,-8.056077748810425,-34.95219520824445
694.0,-8.056077748810425,-34.95219520824445
696.0,-8.056077748810425,-34.95219520824445
700.0,-8.056077748810425,-34.95219520824445
706.0,-8.056077748810425,-34.95219520824445
708.0,-8.056077748810425,-34.95219520824445
710.0,-8.056077748810425,-34.95219520824445
711.0,-8.055672440529143,-34.95167142693662
712.0,-8.055607872045952,-34.951587984860225
713.0,-8.056077748810425,-34.95219520824445
715.0,-8.056077748810425,-34.95219520824445
718.0,-8.056077748810425,-34.95219520824445
724.0,-8.056077748810425,-34.95219520824445
730.0,-8.056077748810425,-34.95219520824445
733.0,-8.056077748810425,-34.95219520824445
736.0,-8.056077748810425,-34.95219520824445
737.0,-8.056077748810425,-34.95219520824445
738.0,-8.056077748810425,-34.95219520824445
740.0,-8.056077748810425,-34.95219520824445
742.0,-8.056077748810425,-34.95219520824445
743.0,-8.056077748810425,-34.95219520824445
744.0,-8.056077748810425,-34.95219520824445
745.0,-8.056077748810425,-34.95219520824445
